EVENT_ID,TIMESTAMP,LOCATION_LONG,LOCATION_LAT,CANONICAL_TAXONOMY,TAG_LOCAL_IDENTIFIER,ID_INDIVIDUAL_IDENTIFIER,STUDY_NAME,COUNTRY,POLYGON_8,POLYGON_6,T2M,RH2M,WS10M,PS,PRECTOTCORR,HIGH
4956,9/10/2014 8:01,-58.187807,-23.411988,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,26.48,61.06,6.34,99.58,0.02,92
4957,9/10/2014 10:02,-58.187932,-23.411999,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,26.48,61.06,6.34,99.58,0.02,92
4958,9/10/2014 22:03,-58.214937,-23.405812,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864ba8bfffff,86a864bafffffff,26.48,61.06,6.34,99.58,0.02,93
4959,9/11/2014 0:55,-58.205629,-23.409667,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864ba81fffff,86a864bafffffff,18.55,78.88,3.82,100.3,0.03,91
4960,9/11/2014 2:02,-58.199481,-23.409766,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864ba85fffff,86a864bafffffff,18.55,78.88,3.82,100.3,0.03,92
4961,9/11/2014 6:01,-58.18789,-23.411941,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,18.55,78.88,3.82,100.3,0.03,92
4962,9/11/2014 8:01,-58.187862,-23.412323,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bae3fffff,86a864bafffffff,18.55,78.88,3.82,100.3,0.03,92
4963,9/11/2014 22:03,-58.187851,-23.411908,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,18.55,78.88,3.82,100.3,0.03,92
4964,9/12/2014 0:35,-58.188379,-23.411825,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,22.99,75.25,2.56,100.16,0,93
4965,9/12/2014 2:03,-58.187792,-23.412055,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,22.99,75.25,2.56,100.16,0,92
4966,9/12/2014 4:03,-58.188748,-23.412023,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bae3fffff,86a864bafffffff,22.99,75.25,2.56,100.16,0,93
4967,9/12/2014 6:02,-58.187967,-23.411987,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,22.99,75.25,2.56,100.16,0,92
4968,9/12/2014 8:01,-58.187936,-23.411878,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,22.99,75.25,2.56,100.16,0,92
4969,9/12/2014 10:03,-58.187605,-23.411792,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,22.99,75.25,2.56,100.16,0,92
4970,9/12/2014 22:01,-58.18958,-23.414359,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bae3fffff,86a864bafffffff,22.99,75.25,2.56,100.16,0,93
4971,9/13/2014 0:02,-58.185036,-23.422746,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bae1fffff,86a864bafffffff,26.83,66.95,3.32,99.97,0,91
4972,9/13/2014 2:00,-58.18738,-23.417205,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bae3fffff,86a864bafffffff,26.83,66.95,3.32,99.97,0,90
4973,9/13/2014 4:02,-58.188231,-23.414794,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bae3fffff,86a864bafffffff,26.83,66.95,3.32,99.97,0,92
4974,9/13/2014 9:09,-58.1878,-23.411914,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,26.83,66.95,3.32,99.97,0,92
4975,9/13/2014 10:01,-58.187887,-23.412067,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,26.83,66.95,3.32,99.97,0,92
4976,9/13/2014 22:01,-58.180676,-23.429595,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baedfffff,86a864ba7ffffff,26.83,66.95,3.32,99.97,0,90
4977,9/14/2014 0:01,-58.187933,-23.411995,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,25.57,65.37,5.37,100.05,15.05,92
4978,9/14/2014 2:00,-58.187868,-23.411936,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,25.57,65.37,5.37,100.05,15.05,92
4979,9/14/2014 4:00,-58.187827,-23.41199,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,25.57,65.37,5.37,100.05,15.05,92
4980,9/14/2014 6:01,-58.187959,-23.412061,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,25.57,65.37,5.37,100.05,15.05,92
4981,9/14/2014 8:00,-58.187888,-23.411901,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baa9fffff,86a864bafffffff,25.57,65.37,5.37,100.05,15.05,92
4982,9/14/2014 10:03,-58.194616,-23.413418,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bae3fffff,86a864bafffffff,25.57,65.37,5.37,100.05,15.05,94
4983,9/14/2014 22:02,-58.235001,-23.435688,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b13bfffff,86a864b17ffffff,25.57,65.37,5.37,100.05,15.05,93
4984,9/15/2014 0:36,-58.235136,-23.437037,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b13bfffff,86a864b17ffffff,19.03,69.69,4.98,100.78,0.01,91
4985,9/15/2014 4:02,-58.235835,-23.437408,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b13bfffff,86a864b17ffffff,19.03,69.69,4.98,100.78,0.01,90
4986,9/15/2014 6:01,-58.235654,-23.437616,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b13bfffff,86a864b17ffffff,19.03,69.69,4.98,100.78,0.01,91
4987,9/15/2014 10:02,-58.237194,-23.431969,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b1edfffff,86a864b17ffffff,19.03,69.69,4.98,100.78,0.01,88
4988,9/15/2014 22:02,-58.23486,-23.430097,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,19.03,69.69,4.98,100.78,0.01,91
4989,9/16/2014 0:02,-58.233751,-23.429877,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,18.55,71.36,3.22,100.55,0,91
4990,9/16/2014 0:34,-58.23458,-23.429909,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,18.55,71.36,3.22,100.55,0,91
4991,9/16/2014 1:03,-58.234867,-23.430102,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,18.55,71.36,3.22,100.55,0,91
4992,9/16/2014 2:00,-58.234869,-23.430066,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,18.55,71.36,3.22,100.55,0,91
4993,9/16/2014 4:00,-58.234876,-23.430018,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,18.55,71.36,3.22,100.55,0,91
4994,9/16/2014 8:03,-58.235206,-23.429983,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,18.55,71.36,3.22,100.55,0,90
4995,9/16/2014 10:03,-58.235007,-23.428936,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,18.55,71.36,3.22,100.55,0,90
4996,9/16/2014 22:01,-58.225526,-23.429545,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b137fffff,86a864b17ffffff,18.55,71.36,3.22,100.55,0,90
4997,9/17/2014 0:03,-58.225958,-23.427503,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b137fffff,86a864bafffffff,22.65,67.65,2.79,100.17,0.09,92
4998,9/17/2014 4:00,-58.228382,-23.42934,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,22.65,67.65,2.79,100.17,0.09,94
4999,9/17/2014 6:03,-58.229481,-23.427046,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bad9fffff,86a864bafffffff,22.65,67.65,2.79,100.17,0.09,90
5000,9/17/2014 10:02,-58.229138,-23.429816,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b133fffff,86a864b17ffffff,22.65,67.65,2.79,100.17,0.09,94
5001,9/17/2014 22:03,-58.220399,-23.420563,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baddfffff,86a864bafffffff,22.65,67.65,2.79,100.17,0.09,93
5002,9/18/2014 0:00,-58.228049,-23.408314,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bad3fffff,86a864bafffffff,26.44,73.62,3.68,99.73,17.67,93
5003,9/18/2014 4:01,-58.227933,-23.408355,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bad3fffff,86a864bafffffff,26.44,73.62,3.68,99.73,17.67,93
5004,9/18/2014 6:03,-58.228678,-23.408041,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bad3fffff,86a864bafffffff,26.44,73.62,3.68,99.73,17.67,94
5005,9/18/2014 8:01,-58.231951,-23.401533,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864ba99fffff,86a864bafffffff,26.44,73.62,3.68,99.73,17.67,89
5006,9/18/2014 10:03,-58.243668,-23.396906,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b1a7fffff,86a864b1fffffff,26.44,73.62,3.68,99.73,17.67,94
5007,9/18/2014 22:03,-58.249587,-23.373552,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,26.44,73.62,3.68,99.73,17.67,93
5008,9/19/2014 0:02,-58.246586,-23.373653,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,93
5009,9/19/2014 2:02,-58.246384,-23.373939,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,93
5010,9/19/2014 4:02,-58.246618,-23.373929,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,93
5011,9/19/2014 6:03,-58.248015,-23.365175,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a30bfffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,92
5012,9/19/2014 8:03,-58.24673,-23.362493,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a301fffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,94
5013,9/19/2014 8:36,-58.239902,-23.362348,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a301fffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,96
5014,9/19/2014 9:09,-58.232496,-23.365794,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a305fffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,94
5015,9/19/2014 10:02,-58.226496,-23.366837,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a363fffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,91
5016,9/19/2014 22:03,-58.215887,-23.369632,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a367fffff,86a864a37ffffff,22.18,87.66,3.5,99.9,4.51,92
5017,9/20/2014 0:02,-58.215306,-23.369677,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b8dbfffff,86a864a37ffffff,21.86,71.5,5.6,100.49,0.02,90
5018,9/20/2014 2:00,-58.215099,-23.369993,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b8dbfffff,86a864a37ffffff,21.86,71.5,5.6,100.49,0.02,90
5019,9/20/2014 6:03,-58.216127,-23.369293,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a367fffff,86a864a37ffffff,21.86,71.5,5.6,100.49,0.02,92
5020,9/20/2014 8:00,-58.219906,-23.375618,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a361fffff,86a864a37ffffff,21.86,71.5,5.6,100.49,0.02,90
5021,9/20/2014 10:02,-58.214593,-23.385213,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864babbfffff,86a864bafffffff,21.86,71.5,5.6,100.49,0.02,88
5022,9/20/2014 22:03,-58.193404,-23.424644,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864baebfffff,86a864bafffffff,21.86,71.5,5.6,100.49,0.02,94
5023,9/21/2014 5:05,-58.205626,-23.423082,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bac7fffff,86a864bafffffff,19.61,68.53,4.02,100.72,0,92
5024,9/21/2014 6:00,-58.205152,-23.423104,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bac7fffff,86a864bafffffff,19.61,68.53,4.02,100.72,0,92
5025,9/21/2014 8:03,-58.20466,-23.421801,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bac7fffff,86a864bafffffff,19.61,68.53,4.02,100.72,0,89
5026,9/21/2014 10:03,-58.221137,-23.413049,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864bad7fffff,86a864bafffffff,19.61,68.53,4.02,100.72,0,88
5027,9/21/2014 22:00,-58.246375,-23.395575,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b1a3fffff,86a864b1fffffff,19.61,68.53,4.02,100.72,0,94
5028,9/22/2014 0:01,-58.247152,-23.394682,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b1a3fffff,86a864b1fffffff,21.47,67.6,3.73,100.15,0,96
5029,9/22/2014 8:01,-58.247626,-23.394719,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864b1a3fffff,86a864b1fffffff,21.47,67.6,3.73,100.15,0,95
5030,9/22/2014 10:01,-58.252891,-23.377231,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,21.47,67.6,3.73,100.15,0,91
5031,9/22/2014 22:00,-58.252147,-23.373922,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,21.47,67.6,3.73,100.15,0,92
5032,9/23/2014 0:03,-58.250769,-23.372803,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,27.01,63.67,4.35,99.71,2.01,89
5033,9/23/2014 2:00,-58.252495,-23.373882,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,27.01,63.67,4.35,99.71,2.01,92
5034,9/23/2014 4:02,-58.252485,-23.373789,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a355fffff,86a864a37ffffff,27.01,63.67,4.35,99.71,2.01,92
5035,9/23/2014 6:03,-58.252696,-23.373672,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a355fffff,86a864a37ffffff,27.01,63.67,4.35,99.71,2.01,92
5036,9/23/2014 8:01,-58.251303,-23.374269,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a343fffff,86a864a37ffffff,27.01,63.67,4.35,99.71,2.01,91
5037,9/23/2014 10:02,-58.255324,-23.372553,Panthera onca,670292B,10,Humid Chaco,Paraguay,88a864a355fffff,86a864a37ffffff,27.01,63.67,4.35,99.71,2.01,90
